id,site_id,raised_by_supervisor_id,title,description,priority,deadline_at,status,track_status,latitude,longitude,created_at,updated_at
618,10,1,Exterior Painting Needed,"External walls of OMR faded, repainting required",LOW,2024-08-01 12:26:59.000000+00,COMPLETED,resolved,12.90170371,80.22420423,2024-07-27 12:26:59.000000+00,2024-07-31 12:26:59.000000+00
619,10,1,Conveyor Belt Alignment,Conveyor belt in OMR production floor tracking off-center,MEDIUM,2024-08-03 15:47:20.000000+00,IN_PROGRESS,active,12.90100615,80.22340015,2024-07-28 15:47:20.000000+00,2024-12-15 15:47:20.000000+00
620,10,1,Water Pump Motor Repair,Water pump motor in OMR showing abnormal noise and reduced flow,MEDIUM,2024-08-25 11:36:05.000000+00,COMPLETED,resolved,12.90190298,80.22474701,2024-08-11 11:36:05.000000+00,2024-08-28 11:36:05.000000+00
621,10,1,UPS Firmware Update,UPS management card in OMR server room needs firmware update,LOW,2024-08-27 10:11:43.000000+00,IN_PROGRESS,active,12.90178699,80.22375464,2024-08-20 10:11:43.000000+00,2024-11-22 10:11:43.000000+00
622,10,1,Pipe Leakage in OMR,Water leak from main pipe in OMR affecting work area,LOW,2024-09-10 15:36:14.000000+00,IN_PROGRESS,active,12.90133751,80.22380207,2024-08-30 15:36:14.000000+00,2025-11-10 15:36:14.000000+00
623,10,1,Overhead Tank Cleaning,Overhead tank in OMR due for cleaning and inspection,LOW,2024-11-14 12:16:09.000000+00,COMPLETED,resolved,12.90265451,80.2239883,2024-11-09 12:16:09.000000+00,2024-11-19 12:16:09.000000+00
624,10,1,Roof Sheet Replacement,"Roofing sheets in OMR shed corroded, replacement needed",HIGH,2024-11-23 11:13:12.000000+00,ESCALATED,active,12.90220017,80.22499041,2024-11-12 11:13:12.000000+00,2025-02-26 11:13:12.000000+00
625,10,1,Forklift Hydraulic Leak,"Hydraulic system on OMR forklift leaking, lift pressure low",MEDIUM,2024-12-21 11:43:12.000000+00,COMPLETED,resolved,12.90281466,80.22373928,2024-12-17 11:43:12.000000+00,2024-12-26 11:43:12.000000+00
626,10,1,Cafeteria Sink Clogged,"Kitchen sink in OMR cafeteria blocked, affecting operations",LOW,2025-01-23 14:29:05.000000+00,RESOLVED_PENDING_REVIEW,active,12.90241691,80.22447221,2025-01-13 14:29:05.000000+00,2025-07-29 14:29:05.000000+00
627,10,1,Pipe Leakage in OMR,Water leak from branch pipe in OMR affecting work area,LOW,2025-01-28 11:06:35.000000+00,COMPLETED,resolved,12.90101072,80.22400908,2025-01-17 11:06:35.000000+00,2025-01-26 11:06:35.000000+00
628,10,1,AHU Filter Replacement,"Air handling unit filters in OMR choked, airflow reduced",MEDIUM,2025-02-02 12:25:42.000000+00,COMPLETED,resolved,12.90126384,80.22363463,2025-01-25 12:25:42.000000+00,2025-02-07 12:25:42.000000+00
629,10,1,Overhead Tank Cleaning,Overhead tank in OMR due for cleaning and inspection,LOW,2025-02-05 13:09:16.000000+00,COMPLETED,resolved,12.90280559,80.22352643,2025-01-25 13:09:16.000000+00,2025-02-07 13:09:16.000000+00
630,10,1,Fiber Optic Cable Damage,"Fiber cable between OMR buildings damaged, link down",MEDIUM,2025-02-26 15:59:16.000000+00,COMPLETED,resolved,12.90110644,80.22329724,2025-02-17 15:59:16.000000+00,2025-03-03 15:59:16.000000+00
631,10,1,AHU Filter Replacement,"Air handling unit filters in OMR choked, airflow reduced",MEDIUM,2025-04-28 11:02:30.000000+00,IN_PROGRESS,active,12.90191552,80.22322498,2025-04-17 11:02:30.000000+00,2025-12-22 11:02:30.000000+00
632,10,1,HVAC Duct Cleaning,Annual cleaning of HVAC ducts in OMR Building,LOW,2025-04-27 14:09:07.000000+00,COMPLETED,resolved,12.90216709,80.22494325,2025-04-21 14:09:07.000000+00,2025-04-28 14:09:07.000000+00
633,10,1,Motor Bearing Replacement,"Motor bearings in OMR pump room worn, vibration high",MEDIUM,2025-05-08 13:36:11.000000+00,COMPLETED,resolved,12.90236262,80.22436128,2025-04-24 13:36:11.000000+00,2025-05-10 13:36:11.000000+00
634,10,1,Overhead Tank Cleaning,Overhead tank in OMR due for cleaning and inspection,HIGH,2025-05-22 12:37:59.000000+00,COMPLETED,resolved,12.90218841,80.22301161,2025-05-11 12:37:59.000000+00,2025-05-24 12:37:59.000000+00
635,10,1,Production Line Conveyor Fix,Conveyor drive belt in OMR production line snapped,HIGH,2025-05-17 18:41:39.000000+00,RESOLVED_PENDING_REVIEW,active,12.90111107,80.22314145,2025-05-13 18:41:39.000000+00,2025-12-04 18:41:39.000000+00
636,10,1,Roller Shutter Repair OMR,Roller shutter in OMR warehouse stuck halfway,HIGH,2025-05-29 17:24:05.000000+00,ESCALATED,active,12.90132588,80.22455899,2025-05-19 17:24:05.000000+00,2025-07-12 17:24:05.000000+00
637,10,1,Power Socket Replacement OMR,Multiple power sockets in OMR not functioning,MEDIUM,2025-06-09 11:48:41.000000+00,COMPLETED,resolved,12.90171809,80.22319222,2025-05-30 11:48:41.000000+00,2025-06-09 11:48:41.000000+00
638,10,1,Air Compressor Servicing,Air compressor in OMR workshop due for 6-month service,MEDIUM,2025-07-11 12:12:31.000000+00,REOPENED,active,12.90262199,80.22422774,2025-06-28 12:12:31.000000+00,2025-10-15 12:12:31.000000+00
639,10,1,Bathroom Tiles Replacement,Cracked tiles in OMR restroom need replacement,LOW,2025-07-26 12:27:05.000000+00,COMPLETED,resolved,12.90286134,80.22405456,2025-07-12 12:27:05.000000+00,2025-07-26 12:27:05.000000+00
640,10,1,Air Compressor Servicing,Air compressor in OMR workshop due for 6-month service,LOW,2025-08-06 14:05:18.000000+00,RESOLVED_PENDING_REVIEW,active,12.90236863,80.22360082,2025-07-26 14:05:18.000000+00,2025-08-28 14:05:18.000000+00
641,10,1,Network Switch Failure,Core network switch in OMR server room lost connectivity,MEDIUM,2025-09-08 11:27:18.000000+00,COMPLETED,resolved,12.90192931,80.22444062,2025-08-27 11:27:18.000000+00,2025-09-07 11:27:18.000000+00
642,10,1,Network Switch Failure,Core network switch in OMR server room lost connectivity,HIGH,2025-09-21 15:22:16.000000+00,ESCALATED,active,12.90268582,80.22309052,2025-09-07 15:22:16.000000+00,2025-10-24 15:22:16.000000+00
643,10,1,Boiler Pressure Valve Repair,Boiler pressure relief valve in OMR leaking steam,MEDIUM,2025-09-18 12:45:19.000000+00,IN_PROGRESS,active,12.90142214,80.22315644,2025-09-07 12:45:19.000000+00,2025-10-25 12:45:19.000000+00
644,10,1,Door Lock Replacement,Mortise lock on OMR main entrance door failed,MEDIUM,2025-09-26 18:16:55.000000+00,REOPENED,active,12.9023116,80.22392033,2025-09-22 18:16:55.000000+00,2025-10-14 18:16:55.000000+00
645,10,1,Intercom System Repair,Intercom panel in OMR lobby unresponsive,HIGH,2025-10-06 12:42:47.000000+00,COMPLETED,resolved,12.90260928,80.22317527,2025-09-23 12:42:47.000000+00,2025-10-10 12:42:47.000000+00
646,10,1,Office Wall Painting,Interior walls in OMR office due for repainting,LOW,2025-10-05 10:12:07.000000+00,COMPLETED,resolved,12.90187158,80.22425212,2025-09-28 10:12:07.000000+00,2025-10-06 10:12:07.000000+00
647,10,1,Exhaust Fan Replacement,"Exhaust fan in OMR toilet block failed, odour buildup",MEDIUM,2025-10-07 15:12:05.000000+00,RESOLVED_PENDING_REVIEW,active,12.90247756,80.22389053,2025-10-03 15:12:05.000000+00,2025-10-23 15:12:05.000000+00
648,10,1,Parking Barrier Malfunction,Boom barrier in OMR entry not responding to card reader,HIGH,2025-11-01 12:01:55.000000+00,ESCALATED,active,12.90120533,80.22469526,2025-10-19 12:01:55.000000+00,2025-10-21 12:01:55.000000+00
649,10,1,Parking Barrier Malfunction,Boom barrier in OMR entry not responding to card reader,HIGH,2025-11-16 12:26:54.000000+00,COMPLETED,resolved,12.90242858,80.22405662,2025-11-06 12:26:54.000000+00,2025-11-17 12:26:54.000000+00
650,10,1,Toilet Flush Mechanism Repair,"Flush mechanism failure in OMR restroom, cistern not filling",LOW,2025-11-15 12:20:35.000000+00,COMPLETED,resolved,12.90239503,80.22304161,2025-11-10 12:20:35.000000+00,2025-11-20 12:20:35.000000+00
651,10,1,Exhaust Fan Replacement,"Exhaust fan in OMR toilet block failed, odour buildup",MEDIUM,2025-12-10 11:12:30.000000+00,COMPLETED,resolved,12.90126232,80.22358679,2025-11-27 11:12:30.000000+00,2025-12-15 11:12:30.000000+00
652,10,1,Wooden Door Frame Repair,"Door frame in OMR office warped, door not closing properly",LOW,2025-12-05 14:26:53.000000+00,IN_PROGRESS,active,12.90233411,80.22325819,2025-11-29 14:26:53.000000+00,2025-12-05 14:26:53.000000+00
653,11,2,Power Socket Replacement Porur,Multiple power sockets in Porur not functioning,MEDIUM,2024-02-07 14:21:52.000000+00,IN_PROGRESS,active,13.03368264,80.15801005,2024-01-28 14:21:52.000000+00,2025-05-28 14:21:52.000000+00
654,11,2,Boundary Wall Crack Repair,Crack in Porur boundary wall needs sealing and painting,MEDIUM,2024-02-14 09:23:45.000000+00,COMPLETED,resolved,13.03457443,80.15727599,2024-02-07 09:23:45.000000+00,2024-02-18 09:23:45.000000+00
655,11,2,Crane Wire Rope Inspection,Wire rope on Porur overhead crane showing strand separation,MEDIUM,2024-02-25 12:58:26.000000+00,COMPLETED,resolved,13.03316956,80.15762961,2024-02-14 12:58:26.000000+00,2024-02-24 12:58:26.000000+00
656,11,2,Sewage Pump Failure,"Sewage pump in Porur not functioning, overflow risk",HIGH,2024-03-03 18:10:27.000000+00,COMPLETED,resolved,13.03383861,80.15877157,2024-02-18 18:10:27.000000+00,2024-03-05 18:10:27.000000+00
657,11,2,Wooden Door Frame Repair,"Door frame in Porur office warped, door not closing properly",HIGH,2024-02-26 14:55:19.000000+00,COMPLETED,resolved,13.03477516,80.15824872,2024-02-18 14:55:19.000000+00,2024-02-27 14:55:19.000000+00
658,11,2,Coolant Pipe Leak Lab,Coolant line in Porur lab showing slow drip at joint,MEDIUM,2024-03-09 13:28:44.000000+00,ESCALATED,active,13.03377999,80.15843776,2024-03-01 13:28:44.000000+00,2025-02-07 13:28:44.000000+00
659,11,2,Chiller Plant Vibration Issue,Chiller in Porur plant room showing abnormal vibration,HIGH,2024-04-04 16:33:34.000000+00,COMPLETED,resolved,13.03305578,80.1585932,2024-03-27 16:33:34.000000+00,2024-04-02 16:33:34.000000+00
660,11,2,Exterior Painting Needed,"External walls of Porur faded, repainting required",LOW,2024-04-02 13:15:53.000000+00,COMPLETED,resolved,13.03324763,80.15851312,2024-03-28 13:15:53.000000+00,2024-04-05 13:15:53.000000+00
661,11,2,Intercom System Repair,Intercom panel in Porur lobby unresponsive,MEDIUM,2024-04-07 17:28:19.000000+00,IN_PROGRESS,active,13.03433384,80.15863016,2024-03-31 17:28:19.000000+00,2025-01-17 17:28:19.000000+00
662,11,2,Crane Wire Rope Inspection,Wire rope on Porur overhead crane showing strand separation,HIGH,2024-04-13 13:08:45.000000+00,ESCALATED,active,13.03390862,80.15729311,2024-04-01 13:08:45.000000+00,2025-04-06 13:08:45.000000+00
663,11,2,Pipe Leakage in Porur,Water leak from lateral pipe in Porur affecting work area,LOW,2024-04-15 12:26:05.000000+00,IN_PROGRESS,active,13.03435364,80.15780551,2024-04-04 12:26:05.000000+00,2025-04-18 12:26:05.000000+00
664,11,2,Exterior Painting Needed,"External walls of Porur faded, repainting required",LOW,2024-04-23 13:49:25.000000+00,COMPLETED,resolved,13.03328869,80.15725425,2024-04-12 13:49:25.000000+00,2024-04-23 13:49:25.000000+00
665,11,2,UPS Firmware Update,UPS management card in Porur server room needs firmware update,MEDIUM,2024-05-15 14:08:45.000000+00,ESCALATED,active,13.03488814,80.15773866,2024-05-04 14:08:45.000000+00,2024-10-12 14:08:45.000000+00
666,11,2,Motor Bearing Replacement,"Motor bearings in Porur pump room worn, vibration high",HIGH,2024-05-16 17:38:54.000000+00,IN_PROGRESS,active,13.03374293,80.15898204,2024-05-08 17:38:54.000000+00,2024-09-06 17:38:54.000000+00
667,11,2,Painting Touch-up Corridors,"Paint peeling in Porur main corridor, maintenance needed",LOW,2024-05-19 11:31:01.000000+00,COMPLETED,resolved,13.03343116,80.15863825,2024-05-09 11:31:01.000000+00,2024-05-21 11:31:01.000000+00
668,11,2,HVAC Duct Cleaning,Annual cleaning of HVAC ducts in Porur Building,LOW,2024-06-21 12:07:35.000000+00,COMPLETED,resolved,13.03395046,80.15844007,2024-06-08 12:07:35.000000+00,2024-06-25 12:07:35.000000+00
669,11,2,Intercom System Repair,Intercom panel in Porur lobby unresponsive,MEDIUM,2024-06-29 13:48:08.000000+00,REOPENED,active,13.03317863,80.15824954,2024-06-15 13:48:08.000000+00,2025-05-15 13:48:08.000000+00
670,11,2,Production Line Conveyor Fix,Conveyor drive belt in Porur production line snapped,LOW,2024-07-07 13:24:14.000000+00,IN_PROGRESS,active,13.03473191,80.15841442,2024-06-26 13:24:14.000000+00,2024-09-25 13:24:14.000000+00
671,11,2,Window Sealing Work,"Window frames in Porur showing gaps, rain ingress reported",MEDIUM,2024-07-26 13:50:49.000000+00,COMPLETED,resolved,13.03450112,80.15800528,2024-07-21 13:50:49.000000+00,2024-07-27 13:50:49.000000+00
672,11,2,WiFi Access Point Replacement,Access point in Porur floor not broadcasting SSID,HIGH,2024-08-04 08:42:59.000000+00,COMPLETED,resolved,13.03461384,80.15821371,2024-07-28 08:42:59.000000+00,2024-08-03 08:42:59.000000+00
673,11,2,Office Wall Painting,Interior walls in Porur office due for repainting,LOW,2024-08-25 12:02:31.000000+00,COMPLETED,resolved,13.03351436,80.15722929,2024-08-15 12:02:31.000000+00,2024-08-29 12:02:31.000000+00
674,11,2,Parking Lot Light Repair,Lights not functioning in Porur parking Zone,LOW,2024-08-29 09:10:18.000000+00,COMPLETED,resolved,13.03311783,80.15892225,2024-08-23 09:10:18.000000+00,2024-08-29 09:10:18.000000+00
675,11,2,Compressor Room Ventilation,Inadequate ventilation in Porur compressor room causing overheating,HIGH,2024-09-29 10:45:03.000000+00,REOPENED,active,13.034799,80.15710376,2024-09-19 10:45:03.000000+00,2025-11-17 10:45:03.000000+00
676,11,2,Emergency Light Check,Emergency lights in Porur stairwell not activating on power cut,LOW,2024-10-08 11:38:37.000000+00,IN_PROGRESS,active,13.03381415,80.15796834,2024-09-30 11:38:37.000000+00,2025-07-11 11:38:37.000000+00
677,11,2,Toilet Flush Mechanism Repair,"Flush mechanism failure in Porur restroom, cistern not filling",MEDIUM,2024-10-13 12:14:58.000000+00,COMPLETED,resolved,13.03389196,80.15869256,2024-10-01 12:14:58.000000+00,2024-10-17 12:14:58.000000+00
678,11,2,Air Compressor Servicing,Annual service for air compressor in Porur workshop,LOW,2024-11-25 12:50:09.000000+00,COMPLETED,resolved,13.03308358,80.15862529,2024-11-13 12:50:09.000000+00,2024-11-30 12:50:09.000000+00
679,11,2,Reception Desk Repair,Reception counter in Porur lobby showing structural damage,HIGH,2024-12-05 17:39:18.000000+00,COMPLETED,resolved,13.03499848,80.15868488,2024-11-24 17:39:18.000000+00,2024-12-09 17:39:18.000000+00
680,11,2,AC Unit Not Cooling Porur,Central AC in Porur not maintaining set temperature,MEDIUM,2024-12-12 10:53:32.000000+00,IN_PROGRESS,active,13.03439686,80.158661,2024-11-29 10:53:32.000000+00,2025-06-20 10:53:32.000000+00
681,11,2,Security Gate Motor Repair,"Automated gate motor in Porur entry failed, manual override only",MEDIUM,2024-12-11 14:17:56.000000+00,IN_PROGRESS,active,13.03441551,80.15754603,2024-12-02 14:17:56.000000+00,2025-12-23 14:17:56.000000+00
682,11,2,Emergency Light Check,Emergency lights in Porur stairwell not activating on power cut,HIGH,2024-12-19 14:20:21.000000+00,COMPLETED,resolved,13.03434541,80.15782633,2024-12-13 14:20:21.000000+00,2024-12-17 14:20:21.000000+00
683,11,2,Boundary Wall Crack Repair,Crack in Porur boundary wall needs sealing and painting,MEDIUM,2025-02-01 16:45:31.000000+00,COMPLETED,resolved,13.03434449,80.15770599,2025-01-18 16:45:31.000000+00,2025-02-06 16:45:31.000000+00
684,11,2,Compressor Room Ventilation,Inadequate ventilation in Porur compressor room causing overheating,MEDIUM,2025-01-29 15:52:38.000000+00,IN_PROGRESS,active,13.03388916,80.15744304,2025-01-25 15:52:38.000000+00,2025-05-04 15:52:38.000000+00
685,11,2,Wooden Door Frame Repair,"Door frame in Porur office warped, door not closing properly",HIGH,2025-04-14 08:17:43.000000+00,COMPLETED,resolved,13.03496024,80.15893459,2025-04-01 08:17:43.000000+00,2025-04-15 08:17:43.000000+00
686,11,2,Stairwell Handrail Loose,Handrail in Porur stairwell loose at wall anchor points,HIGH,2025-04-18 09:31:57.000000+00,ESCALATED,active,13.0341382,80.15798802,2025-04-04 09:31:57.000000+00,2025-08-25 09:31:57.000000+00
687,11,2,Intercom System Repair,Intercom panel in Porur lobby unresponsive,HIGH,2025-04-15 13:42:47.000000+00,REOPENED,active,13.03476201,80.1584578,2025-04-09 13:42:47.000000+00,2025-08-04 13:42:47.000000+00
688,11,2,Roof Waterproofing,"Waterproofing membrane degraded on Porur roof, seepage observed",MEDIUM,2025-04-29 11:54:43.000000+00,COMPLETED,resolved,13.0338651,80.15899021,2025-04-18 11:54:43.000000+00,2025-05-02 11:54:43.000000+00
689,11,2,Welding Machine Breakdown,MIG welder in Porur workshop not striking arc,MEDIUM,2025-05-21 11:43:33.000000+00,RESOLVED_PENDING_REVIEW,active,13.03483678,80.15806482,2025-05-17 11:43:33.000000+00,2025-07-28 11:43:33.000000+00
690,11,2,HVAC Duct Cleaning,Annual cleaning of HVAC ducts in Porur Building,LOW,2025-06-08 11:25:12.000000+00,COMPLETED,resolved,13.03332896,80.15762161,2025-06-01 11:25:12.000000+00,2025-06-09 11:25:12.000000+00
691,11,2,Air Compressor Servicing,Air compressor in Porur workshop due for 6-month service,MEDIUM,2025-06-27 13:06:01.000000+00,COMPLETED,resolved,13.03394715,80.15891761,2025-06-13 13:06:01.000000+00,2025-06-26 13:06:01.000000+00
692,11,2,UPS Firmware Update,UPS management card in Porur server room needs firmware update,LOW,2025-07-15 15:52:21.000000+00,COMPLETED,resolved,13.03415787,80.15717107,2025-07-02 15:52:21.000000+00,2025-07-20 15:52:21.000000+00
693,11,2,HVAC Duct Cleaning,Annual cleaning of HVAC ducts in Porur Building,HIGH,2025-08-18 09:02:24.000000+00,IN_PROGRESS,active,13.03313158,80.15835513,2025-08-07 09:02:24.000000+00,2025-11-26 09:02:24.000000+00
694,11,2,Air Compressor Servicing,Air compressor in Porur workshop due for 6-month service,LOW,2025-09-17 13:18:54.000000+00,COMPLETED,resolved,13.03376784,80.15859033,2025-09-07 13:18:54.000000+00,2025-09-22 13:18:54.000000+00
695,11,2,Coolant Pipe Leak Lab,Coolant line in Porur lab showing slow drip at joint,HIGH,2025-09-19 16:39:06.000000+00,REOPENED,active,13.03419035,80.15713509,2025-09-10 16:39:06.000000+00,2025-09-12 16:39:06.000000+00
696,11,2,WiFi Access Point Replacement,Access point in Porur floor not broadcasting SSID,MEDIUM,2025-10-01 15:12:57.000000+00,RESOLVED_PENDING_REVIEW,active,13.03459405,80.15712098,2025-09-20 15:12:57.000000+00,2025-10-08 15:12:57.000000+00
697,11,2,Wooden Door Frame Repair,"Door frame in Porur office warped, door not closing properly",MEDIUM,2025-10-23 11:27:32.000000+00,RESOLVED_PENDING_REVIEW,active,13.03420666,80.15758213,2025-10-11 11:27:32.000000+00,2025-11-20 11:27:32.000000+00
698,11,2,Reception Desk Repair,Reception counter in Porur lobby showing structural damage,MEDIUM,2025-10-28 18:33:37.000000+00,IN_PROGRESS,active,13.03495302,80.15828111,2025-10-16 18:33:37.000000+00,2025-11-11 18:33:37.000000+00
699,11,2,Lift Motor Overheating,"Lift motor in Porur running hot, thermal trip activating",HIGH,2025-10-30 10:04:21.000000+00,COMPLETED,resolved,13.03423221,80.15783739,2025-10-19 10:04:21.000000+00,2025-11-02 10:04:21.000000+00
700,11,2,Office Wall Painting,Interior walls in Porur office due for repainting,MEDIUM,2025-11-01 10:29:56.000000+00,COMPLETED,resolved,13.03347804,80.15846917,2025-10-28 10:29:56.000000+00,2025-11-02 10:29:56.000000+00
701,11,2,False Ceiling Repair,False ceiling tiles in Porur showing sagging and water stains,MEDIUM,2025-11-14 17:21:51.000000+00,ESCALATED,active,13.03306004,80.15723038,2025-11-10 17:21:51.000000+00,2025-12-26 17:21:51.000000+00
702,11,2,UPS Firmware Update,UPS management card in Porur server room needs firmware update,HIGH,2025-11-25 11:12:40.000000+00,RESOLVED_PENDING_REVIEW,active,13.03343789,80.157524,2025-11-21 11:12:40.000000+00,2025-12-03 11:12:40.000000+00
703,11,2,Parking Lot Light Repair,Lights not functioning in Porur parking Zone,HIGH,2025-12-14 10:54:35.000000+00,ESCALATED,active,13.03375785,80.15857483,2025-12-06 10:54:35.000000+00,2025-12-15 10:54:35.000000+00
704,11,2,Exhaust Fan Replacement,"Exhaust fan in Porur toilet block failed, odour buildup",MEDIUM,2026-01-18 10:59:13.000000+00,IN_PROGRESS,active,13.03475678,80.15713076,2026-01-09 10:59:13.000000+00,2026-01-13 10:59:13.000000+00
705,12,3,Compressor Room Ventilation,Inadequate ventilation in Velachery compressor room causing overheating,MEDIUM,2024-02-19 16:25:13.000000+00,COMPLETED,resolved,13.0075901,80.21803764,2024-02-10 16:25:13.000000+00,2024-02-18 16:25:13.000000+00
706,12,3,Switch Stack Configuration,Switch stack in Velachery showing intermittent member drops,HIGH,2024-02-28 11:02:29.000000+00,IN_PROGRESS,active,13.00763404,80.21776474,2024-02-17 11:02:29.000000+00,2025-07-11 11:02:29.000000+00
707,12,3,Door Lock Replacement,Mortise lock on Velachery main entrance door failed,LOW,2024-03-01 10:14:16.000000+00,COMPLETED,resolved,13.00723718,80.21772047,2024-02-22 10:14:16.000000+00,2024-02-29 10:14:16.000000+00
708,12,3,Wooden Door Frame Repair,"Door frame in Velachery office warped, door not closing properly",MEDIUM,2024-03-16 13:21:12.000000+00,RESOLVED_PENDING_REVIEW,active,13.00899599,80.21899681,2024-03-02 13:21:12.000000+00,2025-11-11 13:21:12.000000+00
709,12,3,AC Unit Not Cooling Velachery,Central AC in Velachery not maintaining set temperature,HIGH,2024-03-23 15:47:34.000000+00,COMPLETED,resolved,13.00794401,80.21802529,2024-03-14 15:47:34.000000+00,2024-03-21 15:47:34.000000+00
710,12,3,Security Gate Motor Repair,"Automated gate motor in Velachery entry failed, manual override only",MEDIUM,2024-05-06 15:09:55.000000+00,IN_PROGRESS,active,13.00857195,80.21851524,2024-04-29 15:09:55.000000+00,2025-12-22 15:09:55.000000+00
711,12,3,Office Wall Painting,Interior walls in Velachery office due for repainting,LOW,2024-06-11 14:29:21.000000+00,RESOLVED_PENDING_REVIEW,active,13.00870589,80.21706021,2024-06-01 14:29:21.000000+00,2025-09-05 14:29:21.000000+00
712,12,3,AC Unit Not Cooling Velachery,Central AC in Velachery not maintaining set temperature,MEDIUM,2024-06-11 10:55:08.000000+00,RESOLVED_PENDING_REVIEW,active,13.00837153,80.21780674,2024-06-02 10:55:08.000000+00,2025-08-12 10:55:08.000000+00
713,12,3,Boiler Pressure Valve Repair,Boiler pressure relief valve in Velachery leaking steam,HIGH,2024-06-15 15:34:19.000000+00,RESOLVED_PENDING_REVIEW,active,13.00813638,80.21859829,2024-06-11 15:34:19.000000+00,2025-05-16 15:34:19.000000+00
714,12,3,Air Compressor Servicing,Air compressor in Velachery workshop due for 6-month service,LOW,2024-06-20 17:36:55.000000+00,IN_PROGRESS,active,13.00721728,80.21813903,2024-06-15 17:36:55.000000+00,2025-10-15 17:36:55.000000+00
715,12,3,Water Pump Motor Repair,Water pump motor in Velachery showing abnormal noise and reduced flow,MEDIUM,2024-06-29 12:57:19.000000+00,COMPLETED,resolved,13.00737338,80.21713898,2024-06-23 12:57:19.000000+00,2024-06-27 12:57:19.000000+00
716,12,3,Distribution Board Humming,"DB in Velachery emitting abnormal humming, possible loose connection",HIGH,2024-07-20 17:18:13.000000+00,RESOLVED_PENDING_REVIEW,active,13.00778221,80.21897919,2024-07-11 17:18:13.000000+00,2025-09-05 17:18:13.000000+00
717,12,3,Door Lock Replacement,Mortise lock on Velachery main entrance door failed,LOW,2024-08-04 10:26:30.000000+00,COMPLETED,resolved,13.00863579,80.21832959,2024-07-28 10:26:30.000000+00,2024-08-08 10:26:30.000000+00
718,12,3,WiFi Access Point Replacement,Access point in Velachery floor not broadcasting SSID,HIGH,2024-09-09 10:36:19.000000+00,IN_PROGRESS,active,13.00779847,80.21861513,2024-09-05 10:36:19.000000+00,2025-11-02 10:36:19.000000+00
719,12,3,Welding Machine Breakdown,MIG welder in Velachery workshop not striking arc,MEDIUM,2024-09-15 13:58:36.000000+00,COMPLETED,resolved,13.00769356,80.21868528,2024-09-10 13:58:36.000000+00,2024-09-20 13:58:36.000000+00
720,12,3,Roof Sheet Replacement,"Roofing sheets in Velachery shed corroded, replacement needed",HIGH,2024-10-19 15:25:39.000000+00,IN_PROGRESS,active,13.00736689,80.21813723,2024-10-13 15:25:39.000000+00,2025-09-16 15:25:39.000000+00
721,12,3,Painting Touch-up Corridors,"Paint peeling in Velachery main corridor, maintenance needed",LOW,2024-10-26 12:02:15.000000+00,COMPLETED,resolved,13.00881747,80.21782256,2024-10-14 12:02:15.000000+00,2024-10-27 12:02:15.000000+00
722,12,3,Drainage Pipe Unclogging,Blocked drainage in Velachery causing water backup,MEDIUM,2024-10-23 15:07:23.000000+00,IN_PROGRESS,active,13.00792433,80.21714639,2024-10-17 15:07:23.000000+00,2024-11-09 15:07:23.000000+00
723,12,3,Production Line Conveyor Fix,Conveyor drive belt in Velachery production line snapped,MEDIUM,2024-11-12 14:47:29.000000+00,ESCALATED,active,13.0084182,80.21727296,2024-11-02 14:47:29.000000+00,2024-12-31 14:47:29.000000+00
724,12,3,Motor Bearing Replacement,"Motor bearings in Velachery pump room worn, vibration high",MEDIUM,2024-12-25 14:29:31.000000+00,COMPLETED,resolved,13.00864085,80.21868313,2024-12-18 14:29:31.000000+00,2024-12-30 14:29:31.000000+00
725,12,3,Water Pump Motor Repair,Water pump motor in Velachery showing abnormal noise and reduced flow,HIGH,2025-01-02 10:01:38.000000+00,ESCALATED,active,13.00835477,80.21730699,2024-12-23 10:01:38.000000+00,2024-12-29 10:01:38.000000+00
726,12,3,Garden Irrigation Pipe Burst,Irrigation main line burst in Velachery garden area,HIGH,2025-01-14 11:13:45.000000+00,COMPLETED,resolved,13.00778124,80.21761665,2025-01-10 11:13:45.000000+00,2025-01-13 11:13:45.000000+00
727,12,3,Boundary Wall Crack Repair,Crack in Velachery boundary wall needs sealing and painting,LOW,2025-01-21 09:00:03.000000+00,RESOLVED_PENDING_REVIEW,active,13.00784337,80.21897858,2025-01-12 09:00:03.000000+00,2025-01-21 09:00:03.000000+00
728,12,3,Door Lock Replacement,Mortise lock on Velachery main entrance door failed,LOW,2025-01-25 11:12:43.000000+00,COMPLETED,resolved,13.008025,80.21863125,2025-01-20 11:12:43.000000+00,2025-01-29 11:12:43.000000+00
729,12,3,WiFi Access Point Replacement,Access point in Velachery floor not broadcasting SSID,LOW,2025-01-25 11:40:12.000000+00,IN_PROGRESS,active,13.00764674,80.21702999,2025-01-20 11:40:12.000000+00,2025-07-22 11:40:12.000000+00
730,12,3,Emergency Light Check,Emergency lights in Velachery stairwell not activating on power cut,HIGH,2025-02-16 14:00:24.000000+00,ESCALATED,active,13.00782219,80.21853509,2025-02-08 14:00:24.000000+00,2025-05-31 14:00:24.000000+00
731,12,3,UPS Firmware Update,UPS management card in Velachery server room needs firmware update,MEDIUM,2025-03-21 12:06:45.000000+00,COMPLETED,resolved,13.00766409,80.21827071,2025-03-16 12:06:45.000000+00,2025-03-21 12:06:45.000000+00
